House_Price,House_Title,Post_Date,House_Link,House_Long,House_Lat
389900.0,"330 Second ST S Beausejour, Manitoba","Sat, 17 Aug 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/330-second-st-s-beausejour-manitoba/1453832577,-96.51769739999999,50.0526912
399900.0,"45020 MUN 26E HWY Linden, Manitoba","Sat, 17 Aug 2019 05:54:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/45020-mun-26e-hwy-linden-manitoba/1453835867,-96.86666,49.6668455
256900.0,"386 Larsen AVE Winnipeg, Manitoba","Sat, 17 Aug 2019 05:54:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/386-larsen-ave-winnipeg-manitoba/1453832931,-97.10572549999999,49.9152069
337990.0,Beautiful Kings Drive 3 blocks  from U of M,"Sat, 17 Aug 2019 05:53:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-kings-drive-3-blocks-from-u-of-m/1453840404,-97.13193869999999,49.8018249
329900.0,"Beausejour Beauty!  2017 - 4Bd, 3 Bath Bi-Level w/Fin Bsmnt!","Sat, 17 Aug 2019 09:48:49 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beausejour-beauty-2017-4bd-3-bath-bi-level-w-fin-bsmnt/1452047452,-96.5158517,50.0617283
359900.0,"84 Burntwood DR Mitchell, Manitoba","Sat, 17 Aug 2019 19:15:30 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/84-burntwood-dr-mitchell-manitoba/1421961607,-96.767978,49.5301809
359900.0,"13 Village CR Lac Du Bonnet RM, Manitoba","Sat, 17 Aug 2019 19:15:26 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/13-village-cr-lac-du-bonnet-rm-manitoba/1421961007,-95.8992395,50.2630946
324900.0,"146 Centre AVE W Gimli, Manitoba","Sat, 17 Aug 2019 19:15:20 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/146-centre-ave-w-gimli-manitoba/1405233097,-97.0000659,50.6319563
399900.0,"119 Seine River TRL Marchand, Manitoba","Sat, 17 Aug 2019 19:14:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/119-seine-river-trl-marchand-manitoba/1441849964,-97.0993913,49.86719739999999
257900.0,"133 Home ST N Steinbach, Manitoba","Sat, 17 Aug 2019 19:14:15 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/133-home-st-n-steinbach-manitoba/1441849819,-96.6848636,49.5335714
1225000.0,"94 Waterstone DR Winnipeg, Manitoba","Sat, 17 Aug 2019 19:14:09 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/94-waterstone-dr-winnipeg-manitoba/1441849576,-97.17627499999999,49.7762987
449900.0,"40075 MUN 42N RD Giroux, Manitoba","Sat, 17 Aug 2019 19:14:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/40075-mun-42n-rd-giroux-manitoba/1441849479,-96.8801193,49.6203618
239900.0,"83 Kyler Beach RD Steep Rock, Manitoba","Sat, 17 Aug 2019 19:14:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/83-kyler-beach-rd-steep-rock-manitoba/1441849369,-98.796172,51.439358
464773.0,"66 Wapta CR Winnipeg, Manitoba","Sat, 17 Aug 2019 19:14:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/66-wapta-cr-winnipeg-manitoba/1441849317,-97.06425109999999,49.8226379
359900.0,"84 Burntwood DR Mitchell, Manitoba","Sat, 17 Aug 2019 19:15:30 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/84-burntwood-dr-mitchell-manitoba/1421961607,-96.767978,49.5301809
359900.0,"13 Village CR Lac Du Bonnet RM, Manitoba","Sat, 17 Aug 2019 19:15:26 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/13-village-cr-lac-du-bonnet-rm-manitoba/1421961007,-95.8992395,50.2630946
324900.0,"146 Centre AVE W Gimli, Manitoba","Sat, 17 Aug 2019 19:15:20 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/146-centre-ave-w-gimli-manitoba/1405233097,-97.0000659,50.6319563
539900.0,"Pristine 1640 sf 3 bd, 2 bath bung , Bridgewater Trails $539,900","Sun, 18 Aug 2019 12:42:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/pristine-1640-sf-3-bd-2-bath-bung-bridgewater-trails-539-900/1454123583,-97.20666399999999,49.7886005
234900.0,Awesome home in the West End&#8203;,"Sun, 18 Aug 2019 13:23:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/awesome-home-in-the-west-end/1454133857,-97.155227,49.9062722
329900.0,Looking to buy a triplex,"Sun, 18 Aug 2019 13:21:56 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/looking-to-buy-a-triplex/1442969457,-96.9619786,49.8955812
299900.0,"Country Home, close to the City, Open House!","Sun, 18 Aug 2019 13:20:19 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/country-home-close-to-the-city-open-house/1454133135,-97.1745,49.86394000000001
319900.0,"28 Riverland RD N Lac Du Bonnet RM, Manitoba","Sun, 18 Aug 2019 19:10:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/28-riverland-rd-n-lac-du-bonnet-rm-manitoba/1448146846,-95.9929518,50.2861905
369900.0,"32154 ROAD 38N RD Steinbach, Manitoba","Sun, 18 Aug 2019 19:10:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/32154-road-38n-rd-steinbach-manitoba/1448146688,-96.691092,49.5285279
282900.0,"232 Marcoux AVE Lorette, Manitoba","Sun, 18 Aug 2019 19:10:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/232-marcoux-ave-lorette-manitoba/1448146504,-96.8656082,49.74063289999999
389999.0,"33 Lark Ridge WAY Winnipeg, Manitoba","Sun, 18 Aug 2019 19:10:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/33-lark-ridge-way-winnipeg-manitoba/1448146392,-97.1952386,49.78254
349900.0,"161 Helmsdale AVE Winnipeg, Manitoba","Sun, 18 Aug 2019 19:10:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/161-helmsdale-ave-winnipeg-manitoba/1448146378,-97.1044467,49.9291322
445900.0,"198 Vineland CR Winnipeg, Manitoba","Sun, 18 Aug 2019 19:10:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/198-vineland-cr-winnipeg-manitoba/1448146389,-97.2175054,49.8032569
259900.0,"1028 Kildare AVE E Winnipeg, Manitoba","Sun, 18 Aug 2019 19:10:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1028-kildare-ave-e-winnipeg-manitoba/1448146383,-96.9726263,49.9005302
554999.0,"56 MEDINAH DR La Salle, Manitoba","Sun, 18 Aug 2019 19:10:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/56-medinah-dr-la-salle-manitoba/1448146380,-97.30172069999999,49.67906809999999
262900.0,"882 Templeton AVE Winnipeg, Manitoba","Sun, 18 Aug 2019 19:10:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/882-templeton-ave-winnipeg-manitoba/1448146379,-97.14297619999999,49.9563106
349900.0,"31 Apex ST Winnipeg, Manitoba","Sun, 18 Aug 2019 19:09:56 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/31-apex-st-winnipeg-manitoba/1448146212,-97.2552786,49.8545487
249900.0,"530 Chelsea AVE Winnipeg, Manitoba","Sun, 18 Aug 2019 19:09:56 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/530-chelsea-ave-winnipeg-manitoba/1448146203,-97.09094239999999,49.9211129
339900.0,"Homes for Sale in Ste. Agathe, Manitoba $339,900","Sun, 18 Aug 2019 19:11:21 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-ste-agathe-manitoba-339-900/1448148216,-97.1841673679,49.566270475299994
299900.0,"Homes for Sale in Sunset Bay, Manitoba $299,900","Sun, 18 Aug 2019 19:11:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-sunset-bay-manitoba-299-900/1428751201,-96.636209,50.554481
219000.0,"60122 Juno RD Whitemouth Rm, Manitoba","Sun, 18 Aug 2019 19:11:10 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/60122-juno-rd-whitemouth-rm-manitoba/1405394181,-95.9127329,49.8840446
319900.0,"28 Riverland RD N Lac Du Bonnet RM, Manitoba","Sun, 18 Aug 2019 19:10:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/28-riverland-rd-n-lac-du-bonnet-rm-manitoba/1448146846,-95.9929518,50.2861905
369900.0,"32154 ROAD 38N RD Steinbach, Manitoba","Sun, 18 Aug 2019 19:10:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/32154-road-38n-rd-steinbach-manitoba/1448146688,-96.691092,49.5285279
282900.0,"232 Marcoux AVE Lorette, Manitoba","Sun, 18 Aug 2019 19:10:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/232-marcoux-ave-lorette-manitoba/1448146504,-96.8656082,49.74063289999999
269900.0,"75 PETERS LANE LANE Mitchell, Manitoba","Mon, 19 Aug 2019 05:18:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/75-peters-lane-lane-mitchell-manitoba/1454252389,-96.7718828,49.5345868
239900.0,"1046 Sherburn ST Winnipeg, Manitoba","Mon, 19 Aug 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1046-sherburn-st-winnipeg-manitoba/1454252416,-97.17506530000001,49.9008459
395211.0,"139 Rowntree AVE Winnipeg, Manitoba","Mon, 19 Aug 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/139-rowntree-ave-winnipeg-manitoba/1454252377,-97.2034975,49.7821066
399900.0,Great 80x100 corner lot with an older home in Transcona,"Mon, 19 Aug 2019 08:55:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-80x100-corner-lot-with-an-older-home-in-transcona/1454277578,-97.00755400000001,49.907201
295000.0,Brand new 3 Bedroom Bi-Level In Transcona,"Mon, 19 Aug 2019 09:06:38 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-3-bedroom-bi-level-in-transcona/1454279901,-95.850968,50.37469369999999
649900.0,HUGE Linden Ridge HOME!,"Mon, 19 Aug 2019 09:12:32 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/huge-linden-ridge-home/1454281182,-97.1923958,49.8220946
239000.0,"Spacious 3 Bedroom Deneschuk Built Home in  Roblin, MB","Mon, 19 Aug 2019 09:16:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/spacious-3-bedroom-deneschuk-built-home-in-roblin-mb/1356941146,-101.3457276,51.2308998
359000.0,Spacious Crestview Home For Sale,"Mon, 19 Aug 2019 09:30:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/spacious-crestview-home-for-sale/1454285064,-97.3051423,49.8851372
359000.0,Move-In Ready Westwood Bungalow For Sale,"Mon, 19 Aug 2019 09:35:31 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/move-in-ready-westwood-bungalow-for-sale/1454286106,-97.2935911,49.874379
465000.0,"New Price! 51064 PR 206 HWY Lorette, Manitoba R0A0Y0","Mon, 19 Aug 2019 09:45:27 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/new-price-51064-pr-206-hwy-lorette-manitoba-r0a0y0/1454288425,-96.8211178,49.756867
989000.0,House For Sale,"Mon, 19 Aug 2019 09:45:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale/1454288351,-97.17958,49.97188
672900.0,Quality Gino&apos;s Two Storey Home tbb. in RidgeWood West,"Mon, 19 Aug 2019 10:02:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/quality-ginos-two-storey-home-tbb-in-ridgewood-west/1277359780,-97.31842879999999,49.845592
579900.0,REDUCED TO SELL! - ONE OF A KIND&quot; LINDENWOODS HOME WITH A POOL!!,"Mon, 19 Aug 2019 10:07:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/reduced-to-sell-one-of-a-kind-lindenwoods-home-with-a-pool/1450254367,-97.19655999999999,49.83628299999999
294900.0,"BRIGHT, OPEN &amp; UPDATED IN ST. VITAL!","Mon, 19 Aug 2019 10:21:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/bright-open-updated-in-st-vital/1454297042,-97.103833,49.84281499999999
279900.0,Home Complete with a THEATRE ROOM!,"Mon, 19 Aug 2019 10:20:26 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/home-complete-with-a-theatre-room/1454296670,-97.31549679999999,49.89101489999999
249900.0,"Open House Sunday August 25 ,   2-4 pm","Mon, 19 Aug 2019 10:36:29 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/open-house-sunday-august-25-2-4-pm/1454300485,-96.4536923,49.88560320000001
231900.0,Cozy Home or Cottage with Guest House &amp; Garage in Lac du Bonnet!,"Mon, 19 Aug 2019 10:36:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/cozy-home-or-cottage-with-guest-house-garage-in-lac-du-bonnet/1442948494,-95.86167209999999,50.2904875
235000.0,Escape to this MOVE IN READY Cottage just off the BIRD RIVER!,"Mon, 19 Aug 2019 10:36:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/escape-to-this-move-in-ready-cottage-just-off-the-bird-river/1430668178,-95.7155738,50.404675
385000.0,BEAUTIFUL Architect Designed home in Pinawa!,"Mon, 19 Aug 2019 10:35:54 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-architect-designed-home-in-pinawa/1430656144,-95.8923875,50.14094559999999
459900.0,UNDER CONSTRUCTION - 3 Bedroom St. Vital Home,"Mon, 19 Aug 2019 10:48:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/under-construction-3-bedroom-st-vital-home/1454303175,-97.1074237,49.8787688
274900.0,HOUSE FOR SALE Just Steps from School &amp; Parks,"Mon, 19 Aug 2019 11:03:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale-just-steps-from-school-parks/1454306720,-97.16053149999999,49.9348086
324900.0,Custom built ready to move or on your site,"Mon, 19 Aug 2019 12:37:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/custom-built-ready-to-move-or-on-your-site/1454329761,-97.03586659999999,49.8867206
334900.0,"Almost 2000 sqft for 334,900 in steinbach acreage!","Mon, 19 Aug 2019 13:30:28 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/almost-2000-sqft-for-334-900-in-steinbach-acreage/1454343553,-96.691092,49.5285279
237500.0,"Great 1074 sqft Home with 3 bed, full bath and so much more!!","Mon, 19 Aug 2019 14:02:25 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-1074-sqft-home-with-3-bed-full-bath-and-so-much-more/1440470752,-96.8615581,49.4024627
238900.0,Bi-Level Home with separate 1 bdrm basement rental suite!,"Mon, 19 Aug 2019 14:01:59 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/bi-level-home-with-separate-1-bdrm-basement-rental-suite/1443161450,-96.7644054,49.5327674
214900.0,RARE FIND PERFECT FOR INVESTORS!! 7BR+2.5baths 119 Lusted Avenue,"Mon, 19 Aug 2019 14:05:28 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/rare-find-perfect-for-investors-7br-2-5baths-119-lusted-avenue/1454351674,-97.13015600000001,49.9096103
329900.0,House at Kirlystone Way!!,"Mon, 19 Aug 2019 14:16:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-at-kirlystone-way/1454354501,-97.0556204,49.9253443
349900.0,35 Bantry Place  - Listed by Sheraz Ali,"Mon, 19 Aug 2019 14:56:38 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/35-bantry-place-listed-by-sheraz-ali/1454364523,-97.10723349999999,49.8126586
519900.0,Secluded cottage on Roseau River,"Mon, 19 Aug 2019 14:55:20 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/secluded-cottage-on-roseau-river/1440266518,-96.5921341,49.0555568
254900.0,"Homes for Sale in Windsor Park, Winnipeg, Manitoba $254,900","Mon, 19 Aug 2019 19:10:59 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-windsor-park-winnipeg-manitoba-254-900/1442267712,-97.085034,49.859635
224900.0,"827 Boyd AVE Winnipeg, Manitoba","Mon, 19 Aug 2019 19:09:59 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/827-boyd-ave-winnipeg-manitoba/1442265804,-97.1533042,49.9255569
239900.0,"43 Rockridge CR Blumenort, Manitoba","Mon, 19 Aug 2019 19:09:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/43-rockridge-cr-blumenort-manitoba/1442265722,-96.6948803,49.5990056
214900.0,"44025 35N RD La Broquerie, Manitoba","Mon, 19 Aug 2019 19:09:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/44025-35n-rd-la-broquerie-manitoba/1442265735,-96.5187875,49.4872704
379900.0,"37148 36 N RD La Broquerie, Manitoba","Mon, 19 Aug 2019 19:09:57 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/37148-36-n-rd-la-broquerie-manitoba/1442265725,-96.5797791,49.5300489
379900.0,"37119 38e RD Ste Anne Rm, Manitoba","Mon, 19 Aug 2019 19:09:56 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/37119-38e-rd-ste-anne-rm-manitoba/1442265717,-96.6011042,49.5302813
389900.0,"48 Palas DR Garson, Manitoba","Mon, 19 Aug 2019 19:09:47 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/48-palas-dr-garson-manitoba/1442265405,-96.704106,50.077076
599900.0,"7 Hartland COVE Winnipeg, Manitoba","Mon, 19 Aug 2019 19:09:43 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/7-hartland-cove-winnipeg-manitoba/1442265317,-97.2872871,49.8589758
374747.0,"39 Rowntree AVE Winnipeg, Manitoba","Mon, 19 Aug 2019 19:09:42 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/39-rowntree-ave-winnipeg-manitoba/1442265310,-97.2032298,49.7820533
234900.0,"651 Burrows AVE Winnipeg, Manitoba","Mon, 19 Aug 2019 19:09:34 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/651-burrows-ave-winnipeg-manitoba/1442265169,-97.1493843,49.92073560000001
388395.0,"293 Rosedale AVE Winnipeg, Manitoba","Mon, 19 Aug 2019 19:09:34 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/293-rosedale-ave-winnipeg-manitoba/1442265172,-97.1319242,49.8605008
219000.0,"3 500 st anne&apos;s RD Winnipeg, Manitoba","Mon, 19 Aug 2019 19:09:32 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-500-st-annes-rd-winnipeg-manitoba/1442265128,-97.0952222,49.8420699
274900.0,"Homes for Sale in St. Johns, Winnipeg, Manitoba $274,900","Mon, 19 Aug 2019 19:12:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-st-johns-winnipeg-manitoba-274-900/1416566265,-97.131791,49.92273
209900.0,"Homes for Sale in Belair, B&#233;lair, Manitoba $209,900","Mon, 19 Aug 2019 19:12:08 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-belair-belair-manitoba-209-900/1442269016,-97.0060682,50.4775562
230000.0,"40 Birch ST Grunthal, Manitoba","Mon, 19 Aug 2019 19:12:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/40-birch-st-grunthal-manitoba/1422366601,-96.85134939999999,49.4076575
220000.0,"38 Birch ST Grunthal, Manitoba","Mon, 19 Aug 2019 19:12:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/38-birch-st-grunthal-manitoba/1422366602,-96.8512678,49.4076579
359900.0,"Homes for Sale in Traverse Bay, Manitoba $359,900","Mon, 19 Aug 2019 19:11:43 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-traverse-bay-manitoba-359-900/1435743728,-96.532576,50.69459
439900.0,15 Wabanong Road,"Mon, 19 Aug 2019 19:11:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/15-wabanong-road/1448345362,-96.532576,50.69459
484900.0,"Homes for Sale in Onanole, Manitoba $484,900","Mon, 19 Aug 2019 19:11:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-onanole-manitoba-484-900/1448345312,-99.7200653333,50.5578318333
319900.0,"Homes for Sale in Silver Heights, Winnipeg, Manitoba $319,900","Mon, 19 Aug 2019 19:11:10 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-silver-heights-winnipeg-manitoba-319-900/1435743306,-97.264156,49.875926
254900.0,"Homes for Sale in Windsor Park, Winnipeg, Manitoba $254,900","Mon, 19 Aug 2019 19:10:59 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-windsor-park-winnipeg-manitoba-254-900/1442267712,-97.085034,49.859635
369900.0,"27 Marcus PL Winnipeg, Manitoba","Tue, 20 Aug 2019 05:12:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/27-marcus-pl-winnipeg-manitoba/1454466044,-97.0223796,49.9071106
259700.0,"655 Polson AVE Winnipeg, Manitoba","Tue, 20 Aug 2019 05:18:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/655-polson-ave-winnipeg-manitoba/1454467501,-97.1435022,49.9324798
245900.0,"5 MEADOWOOD PL Steinbach, Manitoba","Tue, 20 Aug 2019 05:24:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/5-meadowood-pl-steinbach-manitoba/1454465682,-96.68147119999999,49.5359004
399900.0,"53091 PR 302 HWY Tache Rm, Manitoba","Tue, 20 Aug 2019 05:24:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/53091-pr-302-hwy-tache-rm-manitoba/1454466902,-96.4797587,49.790561
209000.0,"14 THIRTEENTH AVE Sandy Hook, Manitoba","Tue, 20 Aug 2019 05:24:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/14-thirteenth-ave-sandy-hook-manitoba/1454467095,-96.9835794,50.5474174
299900.0,"20 Crestwood CR Winnipeg, Manitoba","Tue, 20 Aug 2019 05:24:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/20-crestwood-cr-winnipeg-manitoba/1454464448,-97.0841592,49.85843149999999
239900.0,"68 POPLAR CR Steinbach, Manitoba","Tue, 20 Aug 2019 05:36:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/68-poplar-cr-steinbach-manitoba/1454465678,-96.67066729999999,49.5308877
549900.0,"27 Wheelwright WAY Oak Bluff, Manitoba","Tue, 20 Aug 2019 05:36:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/27-wheelwright-way-oak-bluff-manitoba/1454465832,-97.33095519999999,49.7739906
469900.0,"132 River Trail DR West St Paul, Manitoba","Tue, 20 Aug 2019 05:48:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/132-river-trail-dr-west-st-paul-manitoba/1454467618,-97.06569209999999,49.9737174
434900.0,"148 RIVER TRAIL DR West St Paul, Manitoba","Tue, 20 Aug 2019 05:48:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/148-river-trail-dr-west-st-paul-manitoba/1454467617,-97.06569209999999,49.9737174
249900.0,"310 ROBINSON AVE Selkirk, Manitoba","Tue, 20 Aug 2019 05:48:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/310-robinson-ave-selkirk-manitoba/1454467251,-96.8700155,50.1479053
449900.0,"67 High Plain RD Winnipeg, Manitoba","Tue, 20 Aug 2019 05:48:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/67-high-plain-rd-winnipeg-manitoba/1454467415,-97.0289354,49.8383206
329900.0,"198 Carlotta CR Winnipeg, Manitoba","Tue, 20 Aug 2019 05:48:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/198-carlotta-cr-winnipeg-manitoba/1454465608,-97.309392,49.856364
849900.0,"261 Bonner AVE Winnipeg, Manitoba","Tue, 20 Aug 2019 05:48:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/261-bonner-ave-winnipeg-manitoba/1454467076,-97.0678672,49.9560703
379900.0,"3 Deepwater COVE Winnipeg, Manitoba","Tue, 20 Aug 2019 05:54:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-deepwater-cove-winnipeg-manitoba/1454465885,-97.18444869999999,49.9648074
259900.0,"644 Dudley AVE Winnipeg, Manitoba","Tue, 20 Aug 2019 05:54:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/644-dudley-ave-winnipeg-manitoba/1454467023,-97.1477063,49.8670236
299900.0,"51 South Park DR Niverville, Manitoba","Tue, 20 Aug 2019 05:54:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/51-south-park-dr-niverville-manitoba/1454467073,-97.04815839999999,49.6008307
334900.0,Over 3000 sqft Home on a beautiful 3 acre property!!,"Tue, 20 Aug 2019 10:22:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/over-3000-sqft-home-on-a-beautiful-3-acre-property/1440018195,-96.691092,49.5285279
474900.0,New Build in St. Vital - 34 St. George Rd.,"Tue, 20 Aug 2019 10:20:15 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/new-build-in-st-vital-34-st-george-rd/1454515406,-97.107958,49.851633
432900.0,New Build! 11 Humboldt Ave.,"Tue, 20 Aug 2019 10:25:10 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/new-build-11-humboldt-ave/1454516444,-97.10723879999999,49.8610732
518000.0,Spacious Crestview Home For Sale,"Tue, 20 Aug 2019 10:36:25 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/spacious-crestview-home-for-sale/1454518915,-97.3051423,49.8851372
369900.0,Brand new 3 bed/2bath - custom build in Crestview,"Tue, 20 Aug 2019 10:35:36 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-3-bed-2bath-custom-build-in-crestview/1454518741,-97.3189013,49.8825152
239900.0,"336 Harold Avenue West - Transcona, Winnipeg - Asking $239,900!","Tue, 20 Aug 2019 10:40:11 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/336-harold-avenue-west-transcona-winnipeg-asking-239-900/1454519782,-97.0105296,49.9013939
229000.0,2214 SF HOME IN LAC DU BONNET,"Tue, 20 Aug 2019 10:51:38 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/2214-sf-home-in-lac-du-bonnet/1383837448,-95.87526779999999,50.26859409999999
290000.0,1344 SF bungalow close to Lac du Bonnet,"Tue, 20 Aug 2019 10:51:12 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1344-sf-bungalow-close-to-lac-du-bonnet/1443212388,-96.0643286,50.15416889999999
329000.0,Custom Country Charmer in Lac du Bonnet,"Tue, 20 Aug 2019 10:50:32 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/custom-country-charmer-in-lac-du-bonnet/1370814842,-96.06155799999999,50.25944399999999
345000.0,"DREAMING OF OWNING A *BRAND NEW* HM? -257 McAdam Ave, WPG","Tue, 20 Aug 2019 11:02:51 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/dreaming-of-owning-a-brand-new-hm-257-mcadam-ave-wpg/1454524740,-97.125018,49.931109
